month	prcp	t2m	u10m	v10m
1	2.14	0.57	0.41	0.48
2	1.64	0.53	0.42	0.47
3	2.19	0.59	0.41	0.46
4	5.01	0.56	0.44	0.51
5	9.41	0.62	0.50	0.55
6	13.62	0.48	0.44	0.51
7	14.76	0.51	0.49	0.52
8	18.07	0.58	0.57	0.57
9	15.49	0.48	0.50	0.56
10	11.20	0.49	0.44	0.55
11	1.77	0.45	0.37	0.42
12	2.05	0.62	0.42	0.48
