month	prcp	t2m	u10m	v10m
1	0.41	0.99	0.89	0.91
2	0.41	0.99	0.89	0.91
3	0.22	0.98	0.87	0.87
4	0.17	0.98	0.87	0.86
5	0.19	0.98	0.82	0.79
6	0.25	0.96	0.78	0.80
7	0.22	0.97	0.82	0.81
8	0.24	0.98	0.80	0.81
9	0.24	0.97	0.79	0.75
10	0.29	0.99	0.89	0.90
11	0.37	0.99	0.93	0.94
12	0.41	0.99	0.92	0.95
