year_bin	prcp	t2m	u10m	v10m
2015-2024	9.97	0.81	0.45	0.49
2025-2034	11.29	0.78	0.46	0.50
2035-2044	11.08	0.78	0.46	0.50
2045-2054	11.07	0.76	0.45	0.49
2055-2064	11.11	0.77	0.45	0.49
2065-2074	12.25	0.78	0.46	0.51
2075-2080	12.48	0.76	0.46	0.51
