month	prcp	t2m	u10m	v10m
1	4.45	1.01	0.59	0.66
2	4.42	1.05	0.58	0.63
3	4.80	1.10	0.60	0.65
4	7.71	1.11	0.60	0.66
5	13.94	1.04	0.62	0.67
6	24.68	1.12	0.67	0.76
7	29.08	1.15	0.75	0.89
8	30.40	1.07	0.70	0.79
9	20.94	0.95	0.60	0.67
10	14.84	0.97	0.63	0.73
11	9.19	1.03	0.62	0.67
12	6.70	1.02	0.60	0.64
