month	prcp	t2m	u10m	v10m
1	3.83	0.75	0.38	0.41
2	3.70	0.73	0.39	0.42
3	4.54	0.75	0.42	0.44
4	6.86	0.79	0.44	0.47
5	12.80	0.81	0.46	0.50
6	18.38	0.85	0.50	0.54
7	18.06	0.81	0.45	0.50
8	21.53	0.81	0.48	0.52
9	19.61	0.76	0.45	0.50
10	9.96	0.67	0.38	0.43
11	5.30	0.67	0.37	0.39
12	4.03	0.70	0.36	0.39
