month	prcp	t2m	u10m	v10m
1	1.98	0.52	0.28	0.27
2	2.31	0.53	0.29	0.28
3	3.11	0.54	0.31	0.30
4	3.46	0.54	0.32	0.30
5	7.47	0.54	0.34	0.32
6	10.92	0.60	0.38	0.36
7	9.78	0.53	0.32	0.32
8	11.87	0.54	0.34	0.34
9	10.69	0.51	0.32	0.33
10	6.26	0.48	0.30	0.31
11	2.37	0.46	0.28	0.26
12	1.84	0.51	0.27	0.26
