month	prcp	t2m	u10m	v10m
1	2.31	0.67	0.37	0.36
2	2.69	0.68	0.38	0.38
3	3.52	0.69	0.41	0.40
4	3.87	0.70	0.41	0.40
5	8.20	0.70	0.44	0.42
6	11.85	0.77	0.49	0.47
7	10.63	0.69	0.42	0.43
8	12.93	0.70	0.44	0.44
9	11.67	0.66	0.41	0.43
10	6.84	0.62	0.40	0.41
11	2.68	0.60	0.37	0.35
12	2.12	0.65	0.36	0.35
