month	prcp	t2m	u10m	v10m
1	5.78	1.09	0.61	0.63
2	4.77	1.13	0.64	0.68
3	5.62	1.18	0.66	0.69
4	9.93	1.28	0.70	0.76
5	17.64	1.35	0.71	0.80
6	28.73	1.49	0.77	0.91
7	24.79	1.31	0.73	0.87
8	28.76	1.20	0.75	0.86
9	21.75	1.20	0.71	0.82
10	8.98	1.05	0.59	0.63
11	4.91	0.99	0.55	0.55
12	3.48	1.03	0.55	0.55
