month	prcp	t2m	u10m	v10m
1	-0.038	0.001	0.001	0.001
2	-0.028	0.000	0.001	0.001
3	-0.015	0.001	0.001	0.001
4	-0.008	0.001	0.000	0.001
5	-0.003	0.001	-0.001	0.001
6	-0.004	0.000	-0.002	0.001
7	-0.008	0.001	-0.002	0.000
8	-0.010	0.001	-0.002	0.000
9	-0.018	0.001	-0.001	-0.000
10	-0.035	0.001	0.001	0.001
11	-0.038	0.001	0.001	0.001
12	-0.037	0.001	0.001	0.001
