month	prcp	t2m	u10m	v10m
1	2.22	0.75	0.34	0.37
2	3.19	0.74	0.36	0.40
3	3.03	0.74	0.38	0.41
4	4.80	0.75	0.40	0.43
5	9.85	0.76	0.43	0.45
6	12.80	0.79	0.48	0.50
7	11.79	0.70	0.42	0.45
8	15.14	0.73	0.47	0.48
9	12.66	0.68	0.42	0.46
10	6.22	0.64	0.36	0.41
11	2.52	0.65	0.33	0.37
12	2.45	0.73	0.34	0.37
