month	prcp	t2m	u10m	v10m
1	3.99	0.87	0.52	0.49
2	5.21	0.89	0.55	0.52
3	4.95	0.89	0.56	0.54
4	7.64	0.92	0.59	0.56
5	15.60	0.94	0.64	0.61
6	21.20	1.01	0.69	0.65
7	20.13	0.94	0.60	0.59
8	25.76	0.94	0.64	0.63
9	21.86	0.87	0.59	0.61
10	11.63	0.79	0.54	0.54
11	5.63	0.78	0.50	0.48
12	4.77	0.83	0.52	0.48
