year_bin	prcp	t2m	u10m	v10m
2015-2024	0.39	0.99	0.89	0.89
2025-2034	0.40	0.99	0.89	0.89
2035-2044	0.39	0.99	0.89	0.89
2045-2054	0.39	0.99	0.89	0.89
2055-2064	0.37	0.99	0.89	0.88
2065-2074	0.35	0.99	0.89	0.88
2075-2080	0.35	0.99	0.89	0.87
