year_bin	prcp	t2m	u10m	v10m
2015-2024	-0.784	-0.192	-0.126	-0.135
2025-2034	-0.832	-0.195	-0.124	-0.133
2035-2044	-0.852	-0.197	-0.124	-0.137
2045-2054	-0.868	-0.195	-0.125	-0.136
2055-2064	-0.909	-0.199	-0.128	-0.139
2065-2074	-0.916	-0.196	-0.132	-0.143
2075-2080	-0.846	-0.191	-0.134	-0.146
