year_bin	prcp	t2m	u10m	v10m
2015-2024	-0.030	-0.030	-0.036	-0.038
2025-2034	-0.049	-0.031	-0.032	-0.034
2035-2044	-0.046	-0.031	-0.032	-0.036
2045-2054	-0.065	-0.027	-0.031	-0.033
2055-2064	-0.067	-0.024	-0.029	-0.030
2065-2074	-0.083	-0.018	-0.032	-0.032
2075-2080	-0.073	-0.013	-0.033	-0.034
