year_bin	prcp	t2m	u10m	v10m
2015-2024	0.022	-0.012	0.008	-0.045
2025-2034	0.006	-0.012	0.007	-0.043
2035-2044	0.011	-0.014	0.005	-0.046
2045-2054	0.006	-0.013	0.003	-0.046
2055-2064	0.016	-0.015	0.005	-0.044
2065-2074	-0.013	-0.010	0.003	-0.040
2075-2080	0.006	-0.009	0.004	-0.042
