month	prcp	t2m	u10m	v10m
1	-0.053	0.003	0.012	0.027
2	-0.037	-0.001	0.014	0.030
3	-0.004	0.008	0.017	0.031
4	0.056	0.008	0.011	0.024
5	0.187	0.007	0.016	0.022
6	0.241	0.012	0.021	0.022
7	0.188	0.010	0.017	0.017
8	0.262	0.015	0.018	0.018
9	0.219	0.008	0.016	0.023
10	0.057	0.009	0.016	0.025
11	-0.029	0.007	0.016	0.022
12	-0.057	0.002	0.016	0.025
