month	prcp	t2m	u10m	v10m
1	-0.021	0.011	0.016	0.030
2	-0.022	0.005	0.018	0.035
3	0.015	0.015	0.023	0.038
4	0.069	0.015	0.016	0.029
5	0.131	0.012	0.024	0.023
6	0.164	0.018	0.028	0.022
7	0.136	0.017	0.024	0.016
8	0.181	0.020	0.024	0.016
9	0.162	0.015	0.020	0.021
10	0.105	0.019	0.024	0.030
11	0.036	0.018	0.023	0.026
12	-0.015	0.012	0.021	0.029
