month	prcp	t2m	u10m	v10m
1	0.056	-0.011	0.002	0.014
2	0.059	-0.009	-0.001	0.014
3	0.040	-0.001	-0.012	0.010
4	0.043	0.008	-0.007	0.009
5	0.042	0.011	-0.004	0.010
6	0.060	0.019	0.008	0.022
7	0.082	0.019	-0.003	0.013
8	0.064	0.014	-0.008	0.006
9	0.076	0.016	-0.013	0.015
10	0.098	0.008	-0.014	0.013
11	0.067	0.006	-0.014	0.011
12	0.063	-0.002	0.005	0.022
