month	prcp	t2m	u10m	v10m
1	0.98	0.35	0.24	0.30
2	0.70	0.35	0.25	0.30
3	1.01	0.37	0.24	0.29
4	2.27	0.38	0.26	0.31
5	4.54	0.43	0.31	0.34
6	6.52	0.30	0.26	0.30
7	8.00	0.32	0.31	0.33
8	9.26	0.37	0.34	0.34
9	8.11	0.31	0.30	0.34
10	4.67	0.30	0.26	0.32
11	0.65	0.30	0.22	0.27
12	1.02	0.42	0.26	0.31
