month	prcp	t2m	u10m	v10m
1	2.13	0.49	0.38	0.44
2	1.57	0.50	0.38	0.44
3	2.28	0.58	0.39	0.42
4	4.70	0.59	0.42	0.47
5	9.68	0.63	0.46	0.56
6	13.67	0.45	0.41	0.49
7	15.13	0.47	0.46	0.48
8	19.64	0.48	0.53	0.52
9	14.02	0.40	0.43	0.51
10	10.35	0.43	0.41	0.50
11	1.77	0.40	0.35	0.40
12	1.91	0.56	0.39	0.45
