month	prcp	t2m	u10m	v10m
1	4.38	1.03	0.55	0.58
2	4.61	1.04	0.58	0.60
3	5.86	1.10	0.63	0.69
4	9.48	1.14	0.64	0.71
5	15.72	1.17	0.64	0.72
6	25.40	1.21	0.69	0.79
7	25.60	1.18	0.74	0.88
8	25.67	1.09	0.71	0.81
9	18.60	1.03	0.60	0.68
10	12.06	0.97	0.58	0.64
11	7.38	1.04	0.58	0.59
12	5.56	1.07	0.55	0.57
