month	prcp	t2m	u10m	v10m
1	0.42	0.98	0.91	0.93
2	0.40	0.98	0.90	0.92
3	0.30	0.97	0.88	0.90
4	0.22	0.96	0.86	0.87
5	0.24	0.96	0.82	0.84
6	0.24	0.96	0.77	0.78
7	0.29	0.96	0.80	0.83
8	0.25	0.96	0.80	0.81
9	0.21	0.98	0.81	0.81
10	0.29	0.97	0.89	0.91
11	0.33	0.97	0.90	0.93
12	0.40	0.98	0.90	0.94
