month	prcp	t2m	u10m	v10m
1	0.92	0.34	0.23	0.28
2	0.64	0.33	0.24	0.28
3	0.88	0.37	0.24	0.28
4	2.25	0.38	0.27	0.29
5	4.55	0.44	0.29	0.33
6	6.71	0.32	0.26	0.30
7	7.92	0.32	0.30	0.30
8	9.23	0.35	0.35	0.32
9	8.41	0.28	0.29	0.31
10	4.87	0.29	0.27	0.32
11	0.63	0.27	0.21	0.25
12	0.99	0.39	0.24	0.29
