month	prcp	t2m	u10m	v10m
1	1.07	0.43	0.30	0.36
2	0.79	0.42	0.31	0.37
3	1.03	0.45	0.30	0.36
4	2.48	0.46	0.33	0.37
5	4.89	0.52	0.36	0.42
6	7.27	0.39	0.32	0.38
7	8.52	0.40	0.37	0.38
8	9.93	0.43	0.42	0.41
9	9.00	0.35	0.36	0.39
10	5.23	0.37	0.34	0.41
11	0.76	0.34	0.27	0.32
12	1.16	0.47	0.31	0.37
