month	prcp	t2m	u10m	v10m
1	2.38	0.54	0.41	0.49
2	1.80	0.53	0.41	0.48
3	2.25	0.57	0.41	0.48
4	4.99	0.58	0.45	0.50
5	9.66	0.65	0.49	0.56
6	14.29	0.50	0.44	0.53
7	15.73	0.50	0.50	0.51
8	18.47	0.56	0.57	0.55
9	15.36	0.45	0.49	0.54
10	11.10	0.47	0.47	0.55
11	2.36	0.43	0.37	0.43
12	2.26	0.59	0.43	0.51
