month	prcp	t2m	u10m	v10m
1	3.63	0.96	0.47	0.49
2	5.08	0.98	0.52	0.55
3	5.90	0.98	0.56	0.58
4	10.04	1.03	0.58	0.61
5	17.28	1.09	0.60	0.65
6	24.08	1.14	0.63	0.70
7	18.95	1.00	0.55	0.61
8	23.36	1.04	0.60	0.65
9	18.91	0.97	0.55	0.61
10	9.02	0.87	0.47	0.52
11	4.61	0.88	0.45	0.46
12	4.30	0.93	0.46	0.48
