month	prcp	t2m	u10m	v10m
1	4.78	2.81	1.18	1.41
2	6.08	2.83	1.34	1.60
3	8.22	2.88	1.48	1.81
4	10.45	2.56	1.50	1.79
5	17.78	1.99	1.37	1.60
6	25.20	1.60	1.26	1.45
7	20.15	1.38	1.31	1.46
8	25.53	1.44	1.41	1.52
9	20.85	1.41	1.20	1.40
10	11.21	1.71	1.02	1.25
11	5.95	2.09	1.05	1.25
12	5.13	2.56	1.13	1.34
