month	prcp	t2m	u10m	v10m
1	0.43	0.97	0.84	0.89
2	0.42	0.96	0.85	0.86
3	0.28	0.98	0.82	0.84
4	0.24	0.98	0.82	0.81
5	0.28	0.98	0.80	0.76
6	0.40	0.99	0.75	0.75
7	0.49	0.99	0.77	0.86
8	0.47	0.98	0.79	0.84
9	0.41	0.98	0.74	0.70
10	0.43	0.98	0.84	0.88
11	0.37	0.98	0.85	0.89
12	0.43	0.97	0.77	0.84
