month	prcp	t2m	u10m	v10m
1	5.06	2.06	1.19	1.66
2	4.60	2.11	1.19	1.62
3	5.08	2.15	1.14	1.68
4	6.52	2.10	1.20	1.76
5	8.85	2.23	1.15	1.67
6	10.67	2.14	1.10	1.71
7	11.37	2.29	1.13	1.72
8	14.31	2.16	1.09	1.65
9	12.68	2.19	1.18	1.77
10	7.81	1.93	1.17	1.65
11	4.36	1.97	1.16	1.61
12	4.57	2.08	1.17	1.63
