month	prcp	t2m	u10m	v10m
1	1.12	0.47	0.32	0.39
2	0.83	0.46	0.32	0.39
3	1.16	0.49	0.32	0.38
4	2.45	0.47	0.33	0.38
5	4.83	0.54	0.38	0.43
6	7.14	0.38	0.33	0.38
7	8.76	0.40	0.36	0.42
8	9.92	0.43	0.42	0.42
9	9.12	0.37	0.36	0.42
10	5.47	0.39	0.34	0.41
11	0.74	0.40	0.29	0.35
12	1.12	0.51	0.32	0.39
