month	prcp	t2m	u10m	v10m
1	2.52	0.59	0.43	0.52
2	1.94	0.58	0.43	0.51
3	2.50	0.62	0.43	0.49
4	4.88	0.59	0.44	0.52
5	9.63	0.67	0.50	0.58
6	14.15	0.48	0.45	0.52
7	16.20	0.51	0.49	0.56
8	18.74	0.56	0.58	0.57
9	15.42	0.47	0.48	0.56
10	11.75	0.49	0.46	0.55
11	2.18	0.51	0.39	0.46
12	2.24	0.64	0.44	0.52
