month	prcp	t2m	u10m	v10m
1	0.33	0.99	0.96	0.94
2	0.30	0.99	0.94	0.93
3	0.26	0.98	0.93	0.91
4	0.20	0.97	0.90	0.89
5	0.19	0.96	0.84	0.83
6	0.20	0.96	0.81	0.82
7	0.16	0.96	0.83	0.82
8	0.16	0.96	0.80	0.80
9	0.16	0.97	0.81	0.80
10	0.22	0.98	0.91	0.92
11	0.24	0.99	0.95	0.95
12	0.28	0.99	0.96	0.95
