month	prcp	t2m	u10m	v10m
1	2.97	0.54	0.66	0.81
2	3.09	0.55	0.71	0.87
3	3.29	0.54	0.78	0.94
4	3.64	0.56	0.85	1.00
5	6.75	0.59	1.04	1.21
6	10.65	0.59	1.16	1.38
7	8.25	0.52	1.16	1.29
8	10.29	0.57	1.27	1.37
9	9.50	0.53	1.19	1.39
10	7.74	0.50	0.95	1.18
11	3.80	0.48	0.71	0.87
12	3.15	0.55	0.67	0.81
