month	prcp	t2m	u10m	v10m
1	4.47	1.00	0.59	0.65
2	4.42	1.03	0.58	0.62
3	4.76	1.09	0.59	0.63
4	7.52	1.10	0.60	0.65
5	13.76	1.03	0.62	0.64
6	24.20	1.11	0.67	0.73
7	29.22	1.15	0.75	0.87
8	30.66	1.07	0.70	0.77
9	21.14	0.94	0.59	0.65
10	15.10	0.97	0.63	0.72
11	9.36	1.02	0.61	0.66
12	6.78	1.00	0.60	0.63
