month	prcp	t2m	u10m	v10m
1	2.63	0.81	0.45	0.49
2	2.62	0.85	0.44	0.47
3	2.84	0.90	0.45	0.48
4	4.68	0.90	0.45	0.49
5	8.04	0.84	0.47	0.48
6	14.64	0.90	0.51	0.54
7	17.37	0.91	0.57	0.66
8	17.84	0.86	0.53	0.59
9	11.08	0.76	0.45	0.49
10	8.57	0.78	0.48	0.54
11	4.82	0.82	0.47	0.49
12	3.71	0.81	0.45	0.47
