month	prcp	t2m	u10m	v10m
1	1.76	0.64	0.31	0.31
2	2.62	0.65	0.34	0.34
3	3.05	0.66	0.36	0.37
4	5.24	0.69	0.39	0.39
5	8.96	0.74	0.40	0.41
6	12.74	0.77	0.41	0.43
7	8.96	0.68	0.36	0.38
8	11.53	0.70	0.39	0.41
9	8.57	0.64	0.36	0.38
10	3.31	0.58	0.31	0.33
11	1.62	0.59	0.30	0.30
12	1.94	0.62	0.31	0.31
