month	prcp	t2m	u10m	v10m
1	3.67	0.94	0.51	0.52
2	5.12	0.96	0.56	0.57
3	5.91	0.98	0.59	0.61
4	10.04	1.03	0.62	0.64
5	17.24	1.09	0.64	0.68
6	24.11	1.13	0.67	0.72
7	19.01	1.01	0.59	0.63
8	23.36	1.04	0.64	0.67
9	18.89	0.97	0.58	0.64
10	8.98	0.87	0.51	0.55
11	4.59	0.87	0.49	0.50
12	4.31	0.91	0.50	0.51
