year_bin	prcp	t2m	u10m	v10m
2015-2024	5.81	0.69	0.41	0.40
2025-2034	6.61	0.68	0.41	0.40
2035-2044	6.59	0.68	0.41	0.40
2045-2054	6.45	0.67	0.40	0.40
2055-2064	6.50	0.67	0.41	0.40
2065-2074	7.34	0.68	0.42	0.41
2075-2080	7.47	0.68	0.41	0.41
