month	prcp	t2m	u10m	v10m
1	-0.180	-0.028	-0.132	-0.107
2	-0.121	-0.043	-0.127	-0.133
3	-0.094	-0.019	-0.148	-0.134
4	-0.072	-0.017	-0.140	-0.199
5	-0.080	-0.010	-0.115	-0.188
6	-0.036	-0.004	-0.114	-0.153
7	-0.041	-0.005	-0.132	-0.128
8	-0.029	-0.006	-0.091	-0.085
9	-0.044	-0.003	-0.171	-0.226
10	-0.047	-0.010	-0.133	-0.134
11	-0.108	-0.017	-0.145	-0.141
12	-0.072	-0.036	-0.191	-0.176
