month	prcp	t2m	u10m	v10m
1	3.499	2.114	0.822	1.269
2	3.322	2.164	0.806	1.237
3	3.342	2.198	0.805	1.282
4	3.555	2.094	0.832	1.214
5	2.934	2.143	0.773	1.118
6	2.784	2.210	0.817	1.168
7	3.405	2.252	0.792	1.156
8	2.813	2.126	0.727	1.131
9	2.992	2.175	0.849	1.209
10	2.459	2.074	0.830	1.237
11	3.437	2.134	0.816	1.262
12	3.077	2.143	0.790	1.251
