month	prcp	t2m	u10m	v10m
1	0.001	0.002	0.009	0.007
2	0.003	0.002	0.008	0.006
3	0.000	0.001	0.010	0.009
4	-0.000	0.001	0.006	0.010
5	-0.010	0.000	0.009	0.008
6	-0.015	0.000	0.005	0.006
7	-0.002	0.001	0.008	0.010
8	-0.003	0.001	0.004	0.010
9	-0.005	0.001	0.008	0.012
10	-0.004	0.001	0.004	0.004
11	-0.010	0.002	0.007	0.007
12	0.003	0.001	0.008	0.005
