month	prcp	t2m	u10m	v10m
1	-0.073	-0.068	-0.045	-0.056
2	-0.028	-0.051	-0.044	-0.054
3	0.001	-0.044	-0.031	-0.045
4	0.022	-0.035	-0.025	-0.042
5	0.090	-0.022	-0.032	-0.033
6	0.169	-0.022	-0.007	-0.026
7	0.098	-0.057	-0.029	-0.056
8	0.123	-0.040	-0.009	-0.034
9	0.037	-0.056	-0.021	-0.016
10	-0.091	-0.028	-0.019	-0.026
11	0.008	-0.085	-0.028	-0.052
12	-0.088	-0.059	-0.025	-0.046
