month	prcp	t2m	u10m	v10m
1	0.22	0.10	0.07	0.08
2	0.18	0.10	0.07	0.08
3	0.27	0.11	0.07	0.08
4	0.61	0.11	0.07	0.09
5	1.12	0.12	0.08	0.10
6	1.73	0.08	0.07	0.09
7	2.04	0.09	0.08	0.09
8	2.43	0.10	0.09	0.10
9	2.08	0.08	0.08	0.09
10	1.23	0.09	0.08	0.09
11	0.16	0.08	0.06	0.07
12	0.28	0.11	0.07	0.08
