month	prcp	t2m	u10m	v10m
1	1.03	0.42	0.30	0.36
2	0.71	0.43	0.30	0.37
3	1.07	0.47	0.30	0.35
4	2.33	0.47	0.31	0.37
5	4.78	0.54	0.36	0.42
6	7.04	0.37	0.32	0.36
7	8.65	0.38	0.35	0.38
8	9.79	0.40	0.40	0.40
9	8.49	0.34	0.34	0.40
10	4.96	0.36	0.32	0.38
11	0.69	0.37	0.27	0.32
12	1.00	0.47	0.30	0.37
