month	prcp	t2m	u10m	v10m
1	0.47	0.98	0.91	0.92
2	0.45	0.99	0.89	0.90
3	0.31	0.98	0.88	0.87
4	0.20	0.98	0.85	0.83
5	0.23	0.98	0.84	0.81
6	0.25	0.98	0.79	0.75
7	0.30	0.97	0.80	0.79
8	0.29	0.98	0.83	0.79
9	0.25	0.98	0.83	0.76
10	0.34	0.98	0.89	0.90
11	0.37	0.98	0.90	0.91
12	0.46	0.98	0.90	0.93
