month	prcp	t2m	u10m	v10m
1	0.40	0.97	0.89	0.91
2	0.41	0.98	0.90	0.92
3	0.26	0.96	0.87	0.89
4	0.19	0.96	0.85	0.87
5	0.22	0.96	0.80	0.81
6	0.24	0.95	0.76	0.79
7	0.19	0.97	0.80	0.82
8	0.23	0.96	0.78	0.79
9	0.24	0.96	0.77	0.77
10	0.31	0.98	0.89	0.90
11	0.37	0.98	0.92	0.95
12	0.41	0.98	0.92	0.95
