month	prcp	t2m	u10m	v10m
1	0.17	0.91	0.55	0.60
2	0.12	0.90	0.51	0.50
3	0.10	0.87	0.36	0.31
4	0.11	0.86	0.30	0.25
5	0.15	0.91	0.27	0.25
6	0.18	0.90	0.24	0.27
7	0.09	0.95	0.30	0.35
8	0.12	0.93	0.30	0.24
9	0.13	0.93	0.33	0.25
10	0.19	0.95	0.63	0.68
11	0.21	0.93	0.68	0.74
12	0.26	0.92	0.65	0.72
