month	prcp	t2m	u10m	v10m
1	3.56	0.79	0.42	0.46
2	4.34	0.81	0.46	0.49
3	6.22	0.85	0.50	0.54
4	8.49	0.87	0.50	0.55
5	15.85	0.92	0.50	0.56
6	22.26	0.96	0.53	0.61
7	17.56	0.84	0.48	0.54
8	19.74	0.86	0.50	0.55
9	17.06	0.82	0.47	0.51
10	9.72	0.75	0.43	0.47
11	4.46	0.73	0.40	0.42
12	3.68	0.79	0.41	0.43
