month	prcp	t2m	u10m	v10m
1	1.97	0.64	0.32	0.35
2	2.48	0.65	0.35	0.38
3	3.62	0.68	0.38	0.41
4	4.76	0.70	0.38	0.41
5	8.53	0.74	0.38	0.42
6	12.20	0.77	0.40	0.46
7	8.70	0.68	0.36	0.41
8	9.98	0.69	0.38	0.42
9	8.13	0.66	0.35	0.39
10	3.90	0.61	0.33	0.36
11	1.79	0.59	0.30	0.32
12	1.80	0.64	0.31	0.33
