month	prcp	t2m	u10m	v10m
1	4.08	0.98	0.51	0.55
2	5.38	0.95	0.54	0.58
3	5.08	0.95	0.56	0.60
4	7.82	0.96	0.58	0.61
5	16.01	0.96	0.60	0.64
6	21.35	0.99	0.67	0.70
7	20.82	0.88	0.60	0.64
8	25.87	0.91	0.65	0.68
9	22.24	0.85	0.59	0.65
10	11.94	0.82	0.53	0.59
11	5.69	0.84	0.50	0.53
12	4.83	0.93	0.51	0.54
