month	prcp	t2m	u10m	v10m
1	-0.279	-0.160	-0.102	-0.140
2	-0.351	-0.151	-0.105	-0.143
3	-0.403	-0.156	-0.109	-0.145
4	-0.436	-0.156	-0.100	-0.137
5	-0.699	-0.161	-0.090	-0.125
6	-0.985	-0.162	-0.098	-0.136
7	-0.692	-0.147	-0.090	-0.126
8	-0.799	-0.152	-0.094	-0.118
9	-0.657	-0.153	-0.089	-0.110
10	-0.366	-0.164	-0.093	-0.129
11	-0.222	-0.163	-0.091	-0.125
12	-0.242	-0.161	-0.095	-0.130
