month	prcp	t2m	u10m	v10m
1	0.003	-0.023	-0.015	-0.046
2	-0.001	-0.012	-0.011	-0.043
3	0.009	-0.015	-0.009	-0.039
4	0.021	-0.013	-0.002	-0.030
5	0.039	-0.012	0.009	-0.016
6	0.025	-0.004	0.004	-0.021
7	0.065	0.000	0.004	-0.021
8	0.100	-0.001	0.005	-0.010
9	0.100	-0.009	0.005	-0.008
10	0.004	-0.031	-0.004	-0.032
11	-0.002	-0.034	-0.007	-0.036
12	-0.003	-0.026	-0.011	-0.039
