month	prcp	t2m	u10m	v10m
1	5.73	2.68	1.34	1.36
2	4.57	2.62	1.30	1.40
3	4.61	2.93	1.09	1.09
4	5.96	2.90	1.10	1.04
5	11.10	2.92	1.17	1.14
6	16.74	2.90	0.90	1.02
7	21.46	2.86	1.06	1.13
8	23.09	2.92	1.14	0.97
9	18.98	2.96	1.05	0.97
10	12.89	2.92	1.24	1.34
11	3.45	2.93	1.22	1.22
12	4.65	2.61	1.26	1.35
