month	prcp	t2m	u10m	v10m
1	2.93	1.92	0.99	1.04
2	2.52	1.88	0.99	1.08
3	2.59	2.11	0.83	0.84
4	3.87	2.11	0.84	0.79
5	6.65	2.14	0.92	0.89
6	10.10	2.10	0.69	0.77
7	12.45	2.08	0.83	0.86
8	13.82	2.11	0.89	0.73
9	12.31	2.10	0.84	0.73
10	7.50	2.07	0.96	1.03
11	1.80	2.11	0.91	0.93
12	2.92	1.89	0.93	1.04
