month	prcp	t2m	u10m	v10m
1	3.75	0.89	0.45	0.47
2	4.14	0.90	0.48	0.50
3	5.30	0.93	0.53	0.55
4	9.85	0.99	0.56	0.60
5	16.36	1.01	0.57	0.62
6	21.42	1.05	0.58	0.65
7	17.38	0.94	0.53	0.58
8	20.45	0.97	0.57	0.60
9	17.28	0.92	0.53	0.57
10	8.33	0.81	0.45	0.48
11	4.53	0.82	0.43	0.44
12	3.78	0.87	0.43	0.45
