month	prcp	t2m	u10m	v10m
1	0.32	0.97	0.65	0.75
2	0.28	0.96	0.56	0.62
3	0.22	0.96	0.48	0.43
4	0.14	0.96	0.37	0.25
5	0.14	0.97	0.32	0.22
6	0.13	0.98	0.35	0.39
7	0.12	0.98	0.35	0.31
8	0.12	0.98	0.24	0.23
9	0.15	0.98	0.38	0.34
10	0.24	0.98	0.68	0.74
11	0.31	0.98	0.74	0.82
12	0.33	0.97	0.69	0.79
