month	prcp	t2m	u10m	v10m
1	3.547	2.261	0.934	1.350
2	3.392	2.352	0.935	1.309
3	3.859	2.303	0.877	1.397
4	4.218	2.301	0.910	1.432
5	3.970	2.356	0.821	1.311
6	3.132	2.360	0.816	1.415
7	2.522	2.409	0.810	1.408
8	4.353	2.206	0.727	1.312
9	4.467	2.317	0.866	1.444
10	2.054	2.149	0.884	1.317
11	3.029	2.252	0.943	1.328
12	3.085	2.226	0.913	1.311
