month	prcp	t2m	u10m	v10m
1	4.62	1.05	0.58	0.64
2	5.14	1.05	0.59	0.64
3	6.29	1.10	0.62	0.65
4	6.92	1.10	0.61	0.64
5	14.50	1.04	0.62	0.64
6	20.74	1.09	0.70	0.73
7	20.04	1.01	0.62	0.68
8	24.06	1.03	0.67	0.71
9	22.29	0.97	0.63	0.68
10	15.00	0.97	0.63	0.72
11	6.65	0.92	0.58	0.63
12	4.88	1.02	0.57	0.62
