year_bin	prcp	t2m	u10m	v10m
2015-2024	-0.629	-0.158	-0.105	-0.126
2025-2034	-0.627	-0.159	-0.105	-0.125
2035-2044	-0.644	-0.162	-0.108	-0.128
2045-2054	-0.631	-0.161	-0.106	-0.126
2055-2064	-0.615	-0.160	-0.105	-0.124
2065-2074	-0.634	-0.162	-0.104	-0.125
2075-2080	-0.628	-0.159	-0.103	-0.124
