year_bin	prcp	t2m	u10m	v10m
2015-2024	0.008	-0.014	-0.021	-0.037
2025-2034	-0.003	-0.015	-0.022	-0.037
2035-2044	0.015	-0.018	-0.024	-0.040
2045-2054	0.006	-0.019	-0.024	-0.038
2055-2064	0.012	-0.018	-0.023	-0.036
2065-2074	-0.000	-0.018	-0.021	-0.036
2075-2080	0.002	-0.015	-0.020	-0.036
