month	prcp	t2m	u10m	v10m
1	-0.325	-0.224	-0.113	-0.177
2	-0.335	-0.255	-0.108	-0.169
3	-0.331	-0.234	-0.110	-0.164
4	-0.352	-0.234	-0.101	-0.151
5	-0.501	-0.198	-0.095	-0.142
6	-0.629	-0.175	-0.096	-0.144
7	-0.620	-0.183	-0.092	-0.164
8	-0.494	-0.181	-0.098	-0.150
9	-0.470	-0.187	-0.091	-0.134
10	-0.280	-0.195	-0.109	-0.170
11	-0.289	-0.245	-0.108	-0.168
12	-0.284	-0.274	-0.109	-0.170
