month	prcp	t2m	u10m	v10m
1	-0.020	0.003	0.016	0.018
2	-0.007	0.003	0.017	0.019
3	-0.010	0.003	0.015	0.019
4	-0.009	0.003	0.014	0.018
5	-0.000	0.003	0.012	0.015
6	0.002	0.002	0.009	0.014
7	-0.011	0.002	0.006	0.013
8	-0.016	0.003	0.007	0.014
9	-0.017	0.003	0.007	0.013
10	-0.020	0.004	0.015	0.019
11	-0.023	0.004	0.017	0.019
12	-0.021	0.005	0.016	0.019
