month	prcp	t2m	u10m	v10m
1	2.40	2.36	0.71	0.90
2	1.92	2.56	0.74	1.04
3	4.93	2.16	0.90	1.17
4	6.63	1.85	0.90	1.13
5	9.64	1.32	0.89	1.07
6	20.06	1.42	1.01	1.18
7	11.89	0.99	0.90	1.08
8	25.18	1.14	1.01	1.15
9	21.39	1.18	1.00	1.10
10	6.34	1.50	0.72	0.83
11	3.96	1.65	0.73	0.81
12	3.51	2.16	0.71	0.82
