month	prcp	t2m	u10m	v10m
1	-0.042	-0.117	-0.052	-0.120
2	-0.042	-0.107	-0.040	-0.099
3	-0.024	-0.100	-0.034	-0.079
4	-0.022	-0.105	-0.023	-0.066
5	-0.007	-0.085	-0.009	-0.050
6	0.037	-0.044	-0.004	-0.052
7	0.065	-0.064	-0.011	-0.065
8	0.103	-0.055	-0.010	-0.053
9	0.080	-0.075	-0.015	-0.055
10	0.040	-0.099	-0.040	-0.115
11	-0.034	-0.147	-0.051	-0.134
12	-0.045	-0.155	-0.053	-0.125
